0	wordnet_builder_109878275	relatedto	wordnet_architect_109805475
1556	wordnet_pier_103933529	relatedto	wordnet_structure_104341686
1557	wordnet_township_108672199	relatedto	wordnet_county_108546183
1558	wordnet_zodiac_108685188	synonym	wordnet_zodiac_108685188
1559	wordnet_church_103028079	atlocation	wordnet_community_108223802
1560	wordnet_church_103028079	similarto	wordnet_temple_104407435
1561	wordnet_incident_107307477	relatedto	wordnet_event_100029378
1562	wordnet_nerve_105474346	relatedto	wordnet_brain_105481095
1563	wordnet_country_108544813	relatedto	wordnet_collection_107951464
1564	wordnet_pilot_110433164	hascontext	wordnet_mining_100922327
1565	wordnet_year_115203791	relatedto	wordnet_time_interval_115269513
1566	wordnet_cable_106275095	hascontext	wordnet_architecture_102734725
1567	wordnet_king_110231515	relatedto	wordnet_monarchy_108363812
1568	wordnet_electorate_108161068	synonym	wordnet_district_108552138
1569	wordnet_oil_114966667	relatedto	wordnet_four_113744304
1570	wordnet_field_108569998	synonym	wordnet_address_107238694
1571	wordnet_image_105928118	synonym	wordnet_value_105856388
1572	wordnet_way_100415676	synonym	wordnet_custom_100413239
1573	wordnet_play_107007945	relatedto	wordnet_park_108615149
1574	wordnet_town_108665504	synonym	wordnet_township_108672199
1575	wordnet_sailor_110546633	synonym	wordnet_sailor_110546633
1576	wordnet_mine_103768346	relatedto	wordnet_vehicle_104524313
1577	wordnet_town_108665504	relatedto	wordnet_township_108672199
1578	wordnet_medicine_106043075	synonym	wordnet_music_107020895
1579	wordnet_pier_103933529	hascontext	wordnet_architecture_102734725
1580	wordnet_situation_113927383	relatedto	wordnet_location_100027167
1581	wordnet_letter_106624161	antonym	wordnet_number_105121418
1582	wordnet_ensemble_108188235	relatedto	wordnet_musician_110339966
1583	wordnet_bridge_102898711	synonym	wordnet_bridge_102898711
1584	wordnet_member_110307234	relatedto	wordnet_function_113783816
1585	wordnet_computer_103082979	synonym	wordnet_calculator_109887034
1586	wordnet_franchise_106526811	relatedto	wordnet_election_100181781
1587	wordnet_railing_104047401	atlocation	wordnet_house_103544360
1588	wordnet_season_115239579	partof	wordnet_year_115203791
1589	wordnet_design_100928077	relatedto	wordnet_plan_105898568
1590	wordnet_sector_113875027	relatedto	wordnet_block_102852523
1591	wordnet_group_100031264	relatedto	wordnet_computer_103082979
1592	wordnet_watch_104555897	relatedto	wordnet_television_106277280
1593	wordnet_number_105121418	relatedto	wordnet_value_105856388
1594	wordnet_form_105930736	relatedto	wordnet_list_106481320
1595	wordnet_furniture_103405725	relatedto	wordnet_room_104105893
1596	wordnet_person_100007846	relatedto	wordnet_figure_106999647
1597	wordnet_mark_105737153	relatedto	wordnet_set_107996689
1598	wordnet_roller_coaster_113979786	synonym	wordnet_roller_coaster_113979786
1599	wordnet_town_108665504	relatedto	wordnet_village_108672738
1600	wordnet_field_108569998	relatedto	wordnet_battle_100953559
1601	wordnet_law_108441203	relatedto	wordnet_state_108168978
1602	wordnet_challenge_113932948	hascontext	wordnet_military_108199025
1603	wordnet_dancer_109989502	atlocation	wordnet_carnival_100519333
1604	wordnet_flag_103354903	synonym	wordnet_flag_103354903
1605	wordnet_dam_103160309	synonym	wordnet_dam_103160309
1606	wordnet_mountain_109359803	synonym	wordnet_mountain_109359803
1607	wordnet_firearm_103343853	usedfor	wordnet_killing_107361576
1608	wordnet_beverage_107881800	relatedto	wordnet_food_100021265
1609	wordnet_market_101097292	synonym	wordnet_market_101097292
1610	wordnet_family_108078020	synonym	wordnet_family_108078020
1611	wordnet_site_108651247	relatedto	wordnet_building_102913152
1612	wordnet_concert_106892775	relatedto	wordnet_musical_107019172
1613	wordnet_general_110123844	relatedto	wordnet_class_107997703
1614	wordnet_rock_109416076	relatedto	wordnet_type_105840188
1615	wordnet_king_110231515	relatedto	wordnet_title_106345993
1616	wordnet_song_107048000	atlocation	wordnet_record_106647206
1617	wordnet_block_102852523	antonym	wordnet_attack_100972621
1618	wordnet_canal_102947212	relatedto	wordnet_river_109411430
1619	wordnet_branch_108401248	atlocation	wordnet_forest_108438533
1620	wordnet_professor_110480730	relatedto	wordnet_show_100520257
1621	wordnet_market_101097292	relatedto	wordnet_business_108061042
1622	wordnet_battalion_113775093	relatedto	wordnet_regiment_108213817
1623	wordnet_general_110123844	similarto	wordnet_pandemic_107435713
1624	wordnet_bird_101503061	relatedto	wordnet_egg_101460457
1625	wordnet_garden_103417345	relatedto	wordnet_field_108569998
1626	wordnet_sculpture_104157320	relatedto	wordnet_feature_105849789
1627	wordnet_class_107997703	synonym	wordnet_course_100884466
1628	wordnet_mountaineer_110334567	relatedto	wordnet_mountain_109359803
1629	wordnet_minister_110320863	relatedto	wordnet_instrument_103574816
1630	wordnet_drive_100307631	hascontext	wordnet_tennis_100482298
1631	wordnet_continent_109254614	relatedto	wordnet_area_108497294
1632	wordnet_law_108441203	relatedto	wordnet_judge_110225219
1633	wordnet_faculty_105650329	relatedto	wordnet_college_108278169
1634	wordnet_executive_110069645	relatedto	wordnet_leader_109623038
1635	wordnet_division_108213205	synonym	wordnet_division_108213205
1636	wordnet_theory_105989479	relatedto	wordnet_field_108569998
1637	wordnet_car_102958343	atlocation	wordnet_show_100520257
1638	wordnet_division_108213205	relatedto	wordnet_baseball_100471613
1639	wordnet_river_109411430	relatedto	wordnet_line_108430568
1640	wordnet_vehicle_104524313	atlocation	wordnet_street_104334599
1641	wordnet_lens_103656484	relatedto	wordnet_camera_102942699
1642	wordnet_fall_115236859	distinctfrom	wordnet_winter_115237782
1643	wordnet_horse_race_107461411	relatedto	wordnet_horse_102374451
1644	wordnet_magnetosphere_111477041	synonym	wordnet_magnetosphere_111477041
1645	wordnet_wildfire_107304753	synonym	wordnet_wildfire_107304753
1646	wordnet_country_108544813	hascontext	wordnet_mining_100922327
1647	wordnet_grapevine_107223635	relatedto	wordnet_information_106634376
1648	wordnet_association_108049401	synonym	wordnet_association_108049401
1649	wordnet_font_106825399	relatedto	wordnet_text_106387980
1650	wordnet_classical_music_107025900	atlocation	wordnet_house_103544360
1651	wordnet_hostel_103541696	relatedto	wordnet_college_108278169
1652	wordnet_judge_110225219	relatedto	wordnet_subject_106599788
1653	wordnet_village_108672738	relatedto	wordnet_community_108223802
1654	wordnet_person_100007846	desires	wordnet_music_107020895
1655	wordnet_marker_103721797	atlocation	wordnet_school_108276720
1656	wordnet_land_109334396	relatedto	wordnet_field_108569998
1657	wordnet_peer_109626238	relatedto	wordnet_title_106345993
1658	wordnet_bird_101503061	relatedto	wordnet_animal_100015388
1659	wordnet_city_108524735	relatedto	wordnet_state_108168978
1660	wordnet_book_106410904	relatedto	wordnet_publication_106589574
1661	wordnet_race_107472657	relatedto	wordnet_sport_100523513
1662	wordnet_scale_113850304	relatedto	wordnet_ruler_110541229
1663	wordnet_rabbi_110502329	relatedto	wordnet_figure_106999647
1664	wordnet_coach_109931640	partof	wordnet_football_team_108080025
1665	wordnet_street_104334599	relatedto	wordnet_car_102958343
1666	wordnet_channel_106259898	relatedto	wordnet_protocol_106665108
1667	wordnet_wing_102151625	relatedto	wordnet_fly_102190166
1668	wordnet_address_107238694	relatedto	wordnet_building_102913152
1669	wordnet_bill_106536853	relatedto	wordnet_currency_113385913
1670	wordnet_drive_100307631	synonym	wordnet_attack_100972621
1671	wordnet_language_106282651	relatedto	wordnet_form_105930736
1672	wordnet_house_103544360	hasa	wordnet_furniture_103405725
1673	wordnet_attack_100972621	relatedto	wordnet_bowler_109870096
1674	wordnet_trust_113360498	relatedto	wordnet_fall_115236859
1675	wordnet_report_107218470	relatedto	wordnet_final_107466832
1676	wordnet_cheerleader_109913593	relatedto	wordnet_sport_100523513
1677	wordnet_wine_107891726	relatedto	wordnet_religion_105946687
1678	wordnet_driver_110034906	relatedto	wordnet_rider_110529965
1679	wordnet_virus_106585816	synonym	wordnet_virus_106585816
1680	wordnet_garrison_103420559	hascontext	wordnet_military_108199025
1681	wordnet_referee_110514429	relatedto	wordnet_umpire_110735984
1682	wordnet_way_100415676	relatedto	wordnet_street_104334599
1683	wordnet_flag_103354903	relatedto	wordnet_mark_105737153
1684	wordnet_mercury_114645346	relatedto	wordnet_rock_109416076
1685	wordnet_wing_102151625	synonym	wordnet_fly_102190166
1686	wordnet_galaxy_108270938	relatedto	wordnet_system_104377057
1687	wordnet_title_106345993	relatedto	wordnet_church_103028079
1688	wordnet_space_station_104266162	synonym	wordnet_space_station_104266162
1689	wordnet_wing_102151625	relatedto	wordnet_function_113783816
1690	wordnet_line_108430568	relatedto	wordnet_merchandise_103748886
1691	wordnet_school_district_108587709	synonym	wordnet_school_district_108587709
1692	wordnet_movie_106613686	relatedto	wordnet_video_106277803
1693	wordnet_art_102743547	createdby	wordnet_artist_109812338
1694	wordnet_economy_108366753	relatedto	wordnet_value_105856388
1695	wordnet_annual_106426468	relatedto	wordnet_report_107218470
1696	wordnet_bunch_107959943	relatedto	wordnet_body_105216365
1697	wordnet_block_102852523	relatedto	wordnet_path_108616311
1698	wordnet_cultivar_113084834	relatedto	wordnet_species_108110373
1699	wordnet_trust_113360498	relatedto	wordnet_right_105174653
1700	wordnet_atom_114585519	relatedto	wordnet_component_105868954
1701	wordnet_condition_113920835	relatedto	wordnet_hospital_103540595
1702	wordnet_book_106410904	relatedto	wordnet_chapter_106396142
1703	wordnet_brain_105481095	relatedto	wordnet_computer_103082979
1704	wordnet_bishop_109857200	relatedto	wordnet_official_110372373
1705	wordnet_person_100007846	relatedto	wordnet_term_106303888
1706	wordnet_mayor_110303814	synonym	wordnet_mayor_110303814
1707	wordnet_island_109316454	usedfor	wordnet_vacation_115137890
1708	wordnet_college_108278169	relatedto	wordnet_small_105559023
1709	wordnet_garden_103417345	relatedto	wordnet_collection_107951464
1710	wordnet_party_108256968	hascontext	wordnet_military_108199025
1711	wordnet_organization_108008335	relatedto	wordnet_collection_107951464
1712	wordnet_car_102958343	relatedto	wordnet_small_105559023
1713	wordnet_speaker_110630188	relatedto	wordnet_component_105868954
1714	wordnet_newspaper_106267145	relatedto	wordnet_publication_106589574
1715	wordnet_feature_105849789	partof	wordnet_newspaper_106267145
1716	wordnet_coach_109931640	relatedto	wordnet_car_102958343
1717	wordnet_garden_103417345	relatedto	wordnet_feature_105849789
1718	wordnet_bunch_107959943	hascontext	wordnet_cycling_100451370
1719	wordnet_book_106410904	createdby	wordnet_writer_110794014
1720	wordnet_library_103660909	relatedto	wordnet_center_108523483
1721	wordnet_chart_106999802	synonym	wordnet_chart_106999802
1722	wordnet_course_100884466	relatedto	wordnet_term_106303888
1723	wordnet_member_110307234	relatedto	wordnet_set_107996689
1724	wordnet_library_103660909	atlocation	wordnet_town_108665504
1725	wordnet_drive_100307631	relatedto	wordnet_pilot_110433164
1726	wordnet_line_108430568	relatedto	wordnet_official_110372373
1727	wordnet_cable_106275095	relatedto	wordnet_television_106277280
1728	wordnet_branch_108401248	relatedto	wordnet_pilot_110433164
1729	wordnet_person_100007846	antonym	wordnet_animal_100015388
1730	wordnet_mercury_114645346	synonym	wordnet_mercury_114645346
1731	wordnet_power_station_103996655	derivedfrom	wordnet_station_104306080
1732	wordnet_observatory_103839671	synonym	wordnet_observatory_103839671
1733	wordnet_donkey_106881360	relatedto	wordnet_horse_102374451
1734	wordnet_school_108276720	synonym	wordnet_department_108114861
1735	wordnet_head_110162991	relatedto	wordnet_ship_104194289
1736	wordnet_platform_103961939	atlocation	wordnet_building_102913152
1737	wordnet_bishop_109857200	relatedto	wordnet_port_108633957
1738	wordnet_garden_103417345	relatedto	wordnet_path_108616311
1739	wordnet_road_104096066	relatedto	wordnet_street_104334599
1740	wordnet_assortment_108398773	synonym	wordnet_categorization_101012712
1741	wordnet_plan_105898568	relatedto	wordnet_plot_105907682
1742	wordnet_chart_106999802	relatedto	wordnet_cartoon_106780678
1743	wordnet_bridge_102898711	relatedto	wordnet_land_109334396
1744	wordnet_scale_113850304	relatedto	wordnet_line_108430568
1745	wordnet_continent_109254614	relatedto	wordnet_region_108630039
1746	wordnet_street_104334599	relatedto	wordnet_second_115235126
1747	wordnet_award_106696483	hascontext	wordnet_law_108441203
1748	wordnet_area_108497294	relatedto	wordnet_measure_100033615
1749	wordnet_mayor_110303814	relatedto	wordnet_government_108050678
1750	wordnet_factory_103316406	relatedto	wordnet_center_108523483
1751	wordnet_court_108329453	relatedto	wordnet_venue_108677628
1752	wordnet_horse_102374451	atlocation	wordnet_painting_103876519
1753	wordnet_house_103544360	relatedto	wordnet_road_104096066
1754	wordnet_bunch_107959943	relatedto	wordnet_group_100031264
1755	wordnet_mercury_114645346	instanceof	wordnet_division_108213205
1756	wordnet_number_105121418	relatedto	wordnet_generic_107899976
1757	wordnet_exchange_111409538	relatedto	wordnet_department_108114861
1758	wordnet_equipment_103294048	relatedto	wordnet_tool_104451818
1759	wordnet_junction_103605722	relatedto	wordnet_main_109345932
1760	wordnet_course_100884466	relatedto	wordnet_trail_109460312
1761	wordnet_tree_113104059	relatedto	wordnet_item_106482401
1762	wordnet_detail_105817845	relatedto	wordnet_information_106634376
1763	wordnet_instrument_103574816	relatedto	wordnet_musical_107019172
1764	wordnet_statue_104306847	relatedto	wordnet_value_105856388
1765	wordnet_art_102743547	distinctfrom	wordnet_music_107020895
1766	wordnet_pope_110453533	synonym	wordnet_pope_110453533
1767	wordnet_machine_103699975	synonym	wordnet_machine_103699975
1768	wordnet_cheese_107850329	relatedto	wordnet_food_100021265
1769	wordnet_machine_103699975	synonym	wordnet_engine_103287733
1770	wordnet_professor_110480730	synonym	wordnet_professor_110480730
1771	wordnet_object_100002684	relatedto	wordnet_term_106303888
1772	wordnet_artwork_106998748	atlocation	wordnet_museum_103800563
1773	wordnet_institute_108407330	relatedto	wordnet_organization_108008335
1774	wordnet_scale_113850304	relatedto	wordnet_tool_104451818
1775	wordnet_beer_107886849	atlocation	wordnet_brewery_102897237
1776	wordnet_language_106282651	relatedto	wordnet_text_106387980
1777	wordnet_box_102883344	relatedto	wordnet_case_107308889
1778	wordnet_cloud_111439690	relatedto	wordnet_color_104956594
1779	wordnet_king_110231515	relatedto	wordnet_game_100456199
1780	wordnet_format_106636806	partof	wordnet_publication_106589574
1781	wordnet_fly_102190166	hascontext	wordnet_aircraft_102686568
1782	wordnet_battle_100953559	synonym	wordnet_contest_107456188
1783	wordnet_head_110162991	atlocation	wordnet_body_105216365
1784	wordnet_opera_107026352	relatedto	wordnet_ballet_100528667
1785	wordnet_sea_109426788	relatedto	wordnet_body_105216365
1786	wordnet_car_102958343	relatedto	wordnet_engine_103287733
1787	wordnet_treaty_106773434	relatedto	wordnet_agreement_106770275
1788	wordnet_battle_100953559	relatedto	wordnet_body_105216365
1789	wordnet_keyboard_103614007	partof	wordnet_computer_103082979
1790	wordnet_show_100520257	atlocation	wordnet_theater_104417809
1791	wordnet_pier_103933529	atlocation	wordnet_beach_109217230
1792	wordnet_war_100973077	relatedto	wordnet_country_108544813
1793	wordnet_house_103544360	relatedto	wordnet_family_108078020
1794	wordnet_state_108168978	relatedto	wordnet_division_108213205
1795	wordnet_racehorse_102382948	derivedfrom	wordnet_horse_102374451
1796	wordnet_party_108256968	relatedto	wordnet_college_108278169
1797	wordnet_pope_110453533	relatedto	wordnet_title_106345993
1798	wordnet_saint_110546850	relatedto	wordnet_pope_110453533
1799	wordnet_sovereign_110628644	relatedto	wordnet_tribe_108372411
1800	wordnet_center_108523483	synonym	wordnet_plaza_103965456
1801	wordnet_theater_104417809	atlocation	wordnet_city_108524735
1802	wordnet_education_100883297	relatedto	wordnet_school_108276720
1803	wordnet_show_100520257	atlocation	wordnet_opera_107026352
1804	wordnet_house_103544360	atlocation	wordnet_newspaper_106267145
1805	wordnet_card_game_100488225	derivedfrom	wordnet_game_100456199
1806	wordnet_train_104468005	synonym	wordnet_coach_109931640
1807	wordnet_race_107472657	relatedto	wordnet_relay_100318567
1808	wordnet_zodiac_108685188	relatedto	wordnet_house_103544360
1809	wordnet_form_105930736	relatedto	wordnet_object_100002684
1810	wordnet_war_100973077	relatedto	wordnet_horse_102374451
1811	wordnet_assembly_102749790	relatedto	wordnet_device_103183080
1812	wordnet_form_105930736	synonym	wordnet_figure_106999647
1813	wordnet_record_106647206	relatedto	wordnet_album_106591815
1814	wordnet_sex_105006898	synonym	wordnet_sex_105006898
1815	wordnet_tractor_104465501	relatedto	wordnet_four_113744304
1816	wordnet_newspaper_106267145	relatedto	wordnet_medium_106254669
1817	wordnet_rock_109416076	synonym	wordnet_gem_103432972
1818	wordnet_dock_103217191	relatedto	wordnet_land_109334396
1819	wordnet_tree_113104059	relatedto	wordnet_graph_107000195
1820	wordnet_tribe_108372411	relatedto	wordnet_class_107997703
1821	wordnet_name_106333653	synonym	wordnet_name_106333653
1822	wordnet_song_107048000	relatedto	wordnet_music_107020895
1823	wordnet_continent_109254614	synonym	wordnet_continent_109254614
1824	wordnet_wild_card_107328646	relatedto	wordnet_tournament_107464725
1825	wordnet_hill_109303008	relatedto	wordnet_building_102913152
1826	wordnet_boxer_109870208	synonym	wordnet_boxer_109870208
1827	wordnet_sex_105006898	relatedto	wordnet_species_108110373
1828	wordnet_career_100583246	relatedto	wordnet_path_108616311
1829	wordnet_birth_control_100851994	relatedto	wordnet_technique_105665146
1830	wordnet_field_108569998	hascontext	wordnet_baseball_100471613
1831	wordnet_model_110324560	relatedto	wordnet_type_105840188
1832	wordnet_street_104334599	relatedto	wordnet_house_103544360
1833	wordnet_zone_108688247	relatedto	wordnet_area_108497294
1834	wordnet_point_105865998	relatedto	wordnet_dance_107020538
1835	wordnet_post_108624385	relatedto	wordnet_service_100577525
1836	wordnet_sea_109426788	antonym	wordnet_land_109334396
1837	wordnet_factory_103316406	antonym	wordnet_artist_109812338
1838	wordnet_seamount_109427752	relatedto	wordnet_mountain_109359803
1839	wordnet_head_110162991	relatedto	wordnet_sphere_114514039
1840	wordnet_doll_103219135	relatedto	wordnet_image_105928118
1841	wordnet_mythology_107978423	relatedto	wordnet_deity_109505418
1842	wordnet_train_104468005	hascontext	wordnet_sex_105006898
1843	wordnet_cabal_108241798	synonym	wordnet_cabal_108241798
1844	wordnet_battle_100953559	relatedto	wordnet_contest_107456188
1845	wordnet_protest_107210225	relatedto	wordnet_conflict_100958896
1846	wordnet_country_108544813	relatedto	wordnet_group_100031264
1847	wordnet_dock_103217191	relatedto	wordnet_animal_100015388
1848	wordnet_cabinet_102933112	relatedto	wordnet_medicine_106043075
1849	wordnet_road_104096066	relatedto	wordnet_dirt_114498096
1850	wordnet_relation_100031921	relatedto	wordnet_term_106303888
1851	wordnet_court_108329453	relatedto	wordnet_session_107145508
1852	wordnet_ruler_110541229	relatedto	wordnet_device_103183080
1853	wordnet_canal_102947212	relatedto	wordnet_way_100415676
1854	wordnet_phase_115290337	relatedto	wordnet_haplotype_105439582
1855	wordnet_tribe_108372411	relatedto	wordnet_collection_107951464
1856	wordnet_mascot_110297234	relatedto	wordnet_company_108058098
1857	wordnet_winter_115237782	synonym	wordnet_winter_115237782
1858	wordnet_age_104924103	relatedto	wordnet_license_106549661
1859	wordnet_range_109403734	relatedto	wordnet_area_108497294
1860	wordnet_driver_110034906	relatedto	wordnet_race_107472657
1861	wordnet_line_108430568	usedfor	wordnet_pickup_103930630
1862	wordnet_train_104468005	relatedto	wordnet_plant_100017222
1863	wordnet_movie_106613686	atlocation	wordnet_show_100520257
1864	wordnet_locomotive_103684823	relatedto	wordnet_coach_109931640
1865	wordnet_animal_100015388	relatedto	wordnet_mineral_114662574
1866	wordnet_value_105856388	relatedto	wordnet_measure_100033615
1867	wordnet_seafaring_100314469	relatedto	wordnet_sailor_110546633
1868	wordnet_code_106667317	relatedto	wordnet_security_114539268
1869	wordnet_glacier_109289331	synonym	wordnet_glacier_109289331
1870	wordnet_land_109334396	relatedto	wordnet_country_108544813
1871	wordnet_flag_103354903	relatedto	wordnet_country_108544813
1872	wordnet_cyclist_109986189	relatedto	wordnet_cycle_115287830
1873	wordnet_drive_100307631	relatedto	wordnet_four_113744304
1874	wordnet_aircraft_102686568	relatedto	wordnet_pilot_110433164
1875	wordnet_continent_109254614	relatedto	wordnet_feature_105849789
1876	wordnet_curler_103150232	hascontext	wordnet_football_100468480
1877	wordnet_engine_103287733	partof	wordnet_motorcycle_103790512
1878	wordnet_music_107020895	relatedto	wordnet_country_108544813
1879	wordnet_racehorse_102382948	relatedto	wordnet_race_107472657
1880	wordnet_machine_103699975	relatedto	wordnet_computer_103082979
1881	wordnet_choir_108188638	synonym	wordnet_choir_108188638
1882	wordnet_economist_110043643	relatedto	wordnet_information_106634376
1883	wordnet_drive_100307631	relatedto	wordnet_mechanism_113512506
1884	wordnet_engineer_109615807	relatedto	wordnet_occupation_100582388
1885	wordnet_battle_100953559	synonym	wordnet_conflict_100958896
1886	wordnet_virus_106585816	atlocation	wordnet_body_105216365
1887	wordnet_body_105216365	relatedto	wordnet_person_100007846
1888	wordnet_continent_109254614	relatedto	wordnet_sea_109426788
1889	wordnet_dancer_109989502	derivedfrom	wordnet_dance_107020538
1890	wordnet_number_105121418	relatedto	wordnet_person_100007846
1891	wordnet_coat_103057021	relatedto	wordnet_suit_104350905
1892	wordnet_football_100468480	relatedto	wordnet_game_100456199
1893	wordnet_system_104377057	hascontext	wordnet_medicine_106043075
1894	wordnet_breed_108101410	relatedto	wordnet_race_107472657
1895	wordnet_name_106333653	relatedto	wordnet_general_110123844
1896	wordnet_song_107048000	relatedto	wordnet_composition_105076472
1897	wordnet_chart_106999802	relatedto	wordnet_business_108061042
1898	wordnet_bird_101503061	atlocation	wordnet_tree_113104059
1899	wordnet_measure_100033615	relatedto	wordnet_scale_113850304
1900	wordnet_lake_109328904	relatedto	wordnet_small_105559023
1901	wordnet_point_105865998	synonym	wordnet_item_106482401
1902	wordnet_case_107308889	relatedto	wordnet_computer_103082979
1903	wordnet_survey_100644503	relatedto	wordnet_form_105930736
1904	wordnet_mare_102377480	relatedto	wordnet_horse_102374451
1905	wordnet_minister_110320863	relatedto	wordnet_church_103028079
1906	wordnet_minister_110320863	relatedto	wordnet_figure_106999647
1907	wordnet_drive_100307631	relatedto	wordnet_street_104334599
1908	wordnet_statue_104306847	relatedto	wordnet_horse_102374451
1909	wordnet_point_105865998	relatedto	wordnet_competition_101168569
1910	wordnet_pilot_110433164	relatedto	wordnet_episode_106396330
1911	wordnet_climber_109929298	relatedto	wordnet_plant_100017222
1912	wordnet_business_108061042	relatedto	wordnet_university_108286569
1913	wordnet_decoration_103169390	relatedto	wordnet_service_100577525
1914	wordnet_river_109411430	relatedto	wordnet_continent_109254614
1915	wordnet_corps_108212527	relatedto	wordnet_body_105216365
1916	wordnet_chord_113874927	relatedto	wordnet_type_105840188
1917	wordnet_branch_108401248	relatedto	wordnet_location_100027167
1918	wordnet_doll_103219135	relatedto	wordnet_figure_106999647
1919	wordnet_record_106647206	relatedto	wordnet_school_108276720
1920	wordnet_satellite_104137444	relatedto	wordnet_television_106277280
1921	wordnet_hybrid_101327322	relatedto	wordnet_breed_108101410
1922	wordnet_wing_102151625	relatedto	wordnet_bridge_102898711
1923	wordnet_egg_101460457	relatedto	wordnet_production_107006951
1924	wordnet_actor_109765278	atlocation	wordnet_theater_104417809
1925	wordnet_regency_115298995	relatedto	wordnet_king_110231515
1926	wordnet_nebula_114960606	hascontext	wordnet_medicine_106043075
1927	wordnet_star_109444100	relatedto	wordnet_actor_109765278
1928	wordnet_art_102743547	relatedto	wordnet_oil_114966667
1929	wordnet_language_106282651	relatedto	wordnet_method_105660268
1930	wordnet_doll_103219135	relatedto	wordnet_generic_107899976
1931	wordnet_song_107048000	relatedto	wordnet_poem_106377442
1932	wordnet_pyramid_113914837	hascontext	wordnet_geometry_106004685
1933	wordnet_line_108430568	hascontext	wordnet_baseball_100471613
1934	wordnet_condition_113920835	relatedto	wordnet_examination_100635850
1935	wordnet_factory_103316406	relatedto	wordnet_function_113783816
1936	wordnet_letter_106624161	relatedto	wordnet_member_110307234
1937	wordnet_production_107006951	relatedto	wordnet_function_113783816
1938	wordnet_rock_109416076	relatedto	wordnet_item_106482401
1939	wordnet_rocket_104099429	partof	wordnet_rocket_104099429
1940	wordnet_wing_102151625	hascontext	wordnet_military_108199025
1941	wordnet_minister_110320863	relatedto	wordnet_clergy_108152787
1942	wordnet_channel_106259898	atlocation	wordnet_river_109411430
1943	wordnet_valley_109468604	relatedto	wordnet_hill_109303008
1944	wordnet_company_108058098	relatedto	wordnet_show_100520257
1945	wordnet_city_108524735	antonym	wordnet_state_108168978
1946	wordnet_year_115203791	synonym	wordnet_year_115203791
1947	wordnet_road_104096066	relatedto	wordnet_medium_106254669
1948	wordnet_fact_105817396	relatedto	wordnet_information_106634376
1949	wordnet_four_113744304	relatedto	wordnet_event_100029378
1950	wordnet_service_100577525	relatedto	wordnet_function_113783816
1951	wordnet_canal_102947212	relatedto	wordnet_waterway_109476331
1952	wordnet_keyboard_103614007	atlocation	wordnet_school_108276720
1953	wordnet_manner_104928903	relatedto	wordnet_house_103544360
1954	wordnet_scale_113850304	relatedto	wordnet_musical_107019172
1955	wordnet_acme_113940456	synonym	wordnet_acme_113940456
1956	wordnet_musician_110339966	derivedfrom	wordnet_music_107020895
1957	wordnet_round_104113641	relatedto	wordnet_match_103728437
1958	wordnet_court_108329453	partof	wordnet_building_102913152
1959	wordnet_bishop_109857200	relatedto	wordnet_horse_102374451
1960	wordnet_record_106647206	relatedto	wordnet_collection_107951464
1961	wordnet_mark_105737153	relatedto	wordnet_point_105865998
1962	wordnet_bill_106536853	relatedto	wordnet_draft_113377268
1963	wordnet_categorization_101012712	relatedto	wordnet_group_100031264
1964	wordnet_mission_108403225	synonym	wordnet_mission_108403225
1965	wordnet_sport_100523513	relatedto	wordnet_game_100456199
1966	wordnet_public_school_108410282	relatedto	wordnet_university_108286569
1967	wordnet_branch_108401248	antonym	wordnet_center_108523483
1968	wordnet_range_109403734	relatedto	wordnet_township_108672199
1969	wordnet_division_108213205	relatedto	wordnet_business_108061042
1970	wordnet_genome_108457543	synonym	wordnet_genome_108457543
1971	wordnet_football_100468480	relatedto	wordnet_round_104113641
1972	wordnet_prison_104005630	atlocation	wordnet_city_108524735
1973	wordnet_cricketer_109977326	relatedto	wordnet_bowler_109870096
1974	wordnet_day_115155220	relatedto	wordnet_seven_113744916
1975	wordnet_flag_103354903	atlocation	wordnet_country_108544813
1976	wordnet_village_108672738	relatedto	wordnet_town_108665504
1977	wordnet_letter_106624161	relatedto	wordnet_case_107308889
1978	wordnet_forest_108438533	relatedto	wordnet_bunch_107959943
1979	wordnet_dirt_114498096	atlocation	wordnet_street_104334599
1980	wordnet_church_103028079	relatedto	wordnet_building_102913152
1981	wordnet_wing_102151625	partof	wordnet_bird_101503061
1982	wordnet_drive_100307631	relatedto	wordnet_road_104096066
1983	wordnet_bone_105269901	relatedto	wordnet_structure_104341686
1984	wordnet_conclave_108308410	relatedto	wordnet_cardinal_109894143
1985	wordnet_rocket_104099429	relatedto	wordnet_head_110162991
1986	wordnet_dance_107020538	relatedto	wordnet_ballet_100528667
1987	wordnet_service_100577525	relatedto	wordnet_practice_100410247
1988	wordnet_restaurant_104081281	relatedto	wordnet_business_108061042
1989	wordnet_weather_111524662	relatedto	wordnet_storm_111462526
1990	wordnet_art_102743547	relatedto	wordnet_practice_100410247
1991	wordnet_university_108286569	synonym	wordnet_college_108278169
1992	wordnet_day_115155220	antonym	wordnet_four_113744304
1993	wordnet_mayor_110303814	relatedto	wordnet_official_110372373
1994	wordnet_person_100007846	desires	wordnet_value_105856388
1995	wordnet_medium_106254669	relatedto	wordnet_term_106303888
1996	wordnet_winter_115237782	relatedto	wordnet_season_115239579
1997	wordnet_house_103544360	synonym	wordnet_family_108078020
1998	wordnet_chap_109908025	relatedto	wordnet_chapter_106396142
